435,-1888,1620,,0.2523,-1.09504,0.9396
421,-1892,1625,,0.24418,-1.09736,0.9425
418,-1887,1623,,0.24244,-1.09446,0.94134
422,-1891,1631,,0.24476,-1.09678,0.94598
434,-1885,1630,,0.25172,-1.0933,0.9454
439,-1888,1629,,0.25462,-1.09504,0.94482
439,-1888,1629,,0.25462,-1.09504,0.94482
424,-1892,1630,,0.24592,-1.09736,0.9454
430,-1893,1617,,0.2494,-1.09794,0.93786
433,-1886,1627,,0.25114,-1.09388,0.94366
421,-1888,1627,,0.24418,-1.09504,0.94366
428,-1894,1632,,0.24824,-1.09852,0.94656
425,-1896,1622,,0.2465,-1.09968,0.94076
429,-1889,1621,,0.24882,-1.09562,0.94018
417,-1901,1613,,0.24186,-1.10258,0.93554
426,-1891,1613,,0.24708,-1.09678,0.93554
423,-1880,1620,,0.24534,-1.0904,0.9396
425,-1884,1625,,0.2465,-1.09272,0.9425
427,-1892,1622,,0.24766,-1.09736,0.94076
422,-1885,1615,,0.24476,-1.0933,0.9367
422,-1885,1615,,0.24476,-1.0933,0.9367
428,-1884,1622,,0.24824,-1.09272,0.94076
430,-1898,1625,,0.2494,-1.10084,0.9425
427,-1895,1626,,0.24766,-1.0991,0.94308
425,-1893,1627,,0.2465,-1.09794,0.94366
431,-1894,1624,,0.24998,-1.09852,0.94192
425,-1892,1618,,0.2465,-1.09736,0.93844
423,-1889,1617,,0.24534,-1.09562,0.93786
418,-1893,1616,,0.24244,-1.09794,0.93728
424,-1901,1614,,0.24592,-1.10258,0.93612
420,-1904,1614,,0.2436,-1.10432,0.93612
428,-1893,1614,,0.24824,-1.09794,0.93612
425,-1899,1616,,0.2465,-1.10142,0.93728
425,-1886,1621,,0.2465,-1.09388,0.94018
432,-1886,1621,,0.25056,-1.09388,0.94018
419,-1887,1609,,0.24302,-1.09446,0.93322
427,-1889,1615,,0.24766,-1.09562,0.9367
427,-1897,1597,,0.24766,-1.10026,0.92626
431,-1898,1611,,0.24998,-1.10084,0.93438
425,-1891,1617,,0.2465,-1.09678,0.93786
421,-1903,1609,,0.24418,-1.10374,0.93322
420,-1891,1619,,0.2436,-1.09678,0.93902
418,-1895,1608,,0.24244,-1.0991,0.93264
427,-1898,1615,,0.24766,-1.10084,0.9367
423,-1890,1615,,0.24534,-1.0962,0.9367
418,-1898,1622,,0.24244,-1.10084,0.94076
426,-1898,1621,,0.24708,-1.10084,0.94018
426,-1898,1621,,0.24708,-1.10084,0.94018
421,-1897,1616,,0.24418,-1.10026,0.93728
420,-1895,1622,,0.2436,-1.0991,0.94076
424,-1904,1621,,0.24592,-1.10432,0.94018
434,-1897,1623,,0.25172,-1.10026,0.94134
423,-1893,1621,,0.24534,-1.09794,0.94018
425,-1890,1610,,0.2465,-1.0962,0.9338
433,-1895,1616,,0.25114,-1.0991,0.93728
429,-1898,1625,,0.24882,-1.10084,0.9425
427,-1891,1622,,0.24766,-1.09678,0.94076
429,-1891,1623,,0.24882,-1.09678,0.94134
425,-1893,1622,,0.2465,-1.09794,0.94076
427,-1896,1610,,0.24766,-1.09968,0.9338
425,-1888,1620,,0.2465,-1.09504,0.9396
425,-1888,1620,,0.2465,-1.09504,0.9396
427,-1893,1619,,0.24766,-1.09794,0.93902
429,-1897,1617,,0.24882,-1.10026,0.93786
432,-1881,1615,,0.25056,-1.09098,0.9367
426,-1894,1618,,0.24708,-1.09852,0.93844
434,-1895,1611,,0.25172,-1.0991,0.93438
428,-1892,1624,,0.24824,-1.09736,0.94192
427,-1884,1622,,0.24766,-1.09272,0.94076
428,-1893,1616,,0.24824,-1.09794,0.93728
430,-1889,1620,,0.2494,-1.09562,0.9396
431,-1894,1627,,0.24998,-1.09852,0.94366
429,-1885,1621,,0.24882,-1.0933,0.94018
441,-1889,1633,,0.25578,-1.09562,0.94714
441,-1895,1630,,0.25578,-1.0991,0.9454
435,-1895,1630,,0.2523,-1.0991,0.9454
423,-1899,1624,,0.24534,-1.10142,0.94192
422,-1878,1620,,0.24476,-1.08924,0.9396
427,-1887,1624,,0.24766,-1.09446,0.94192
435,-1888,1631,,0.2523,-1.09504,0.94598
423,-1894,1614,,0.24534,-1.09852,0.93612
423,-1890,1626,,0.24534,-1.0962,0.94308
427,-1898,1630,,0.24766,-1.10084,0.9454
431,-1892,1626,,0.24998,-1.09736,0.94308
423,-1900,1630,,0.24534,-1.102,0.9454
425,-1893,1616,,0.2465,-1.09794,0.93728
422,-1891,1628,,0.24476,-1.09678,0.94424
417,-1890,1617,,0.24186,-1.0962,0.93786
417,-1890,1619,,0.24186,-1.0962,0.93902
423,-1897,1619,,0.24534,-1.10026,0.93902
432,-1884,1627,,0.25056,-1.09272,0.94366
417,-1883,1613,,0.24186,-1.09214,0.93554
427,-1889,1629,,0.24766,-1.09562,0.94482
430,-1887,1628,,0.2494,-1.09446,0.94424
424,-1895,1635,,0.24592,-1.0991,0.9483
421,-1889,1622,,0.24418,-1.09562,0.94076
424,-1891,1623,,0.24592,-1.09678,0.94134
430,-1893,1627,,0.2494,-1.09794,0.94366
424,-1880,1633,,0.24592,-1.0904,0.94714
422,-1883,1630,,0.24476,-1.09214,0.9454
424,-1891,1631,,0.24592,-1.09678,0.94598
428,-1895,1629,,0.24824,-1.0991,0.94482
428,-1895,1629,,0.24824,-1.0991,0.94482
428,-1895,1624,,0.24824,-1.0991,0.94192
428,-1887,1619,,0.24824,-1.09446,0.93902
426,-1895,1614,,0.24708,-1.0991,0.93612
430,-1889,1615,,0.2494,-1.09562,0.9367
431,-1894,1623,,0.24998,-1.09852,0.94134
426,-1880,1617,,0.24708,-1.0904,0.93786
429,-1892,1620,,0.24882,-1.09736,0.9396
427,-1892,1623,,0.24766,-1.09736,0.94134
430,-1884,1610,,0.2494,-1.09272,0.9338
419,-1893,1613,,0.24302,-1.09794,0.93554
429,-1890,1617,,0.24882,-1.0962,0.93786
432,-1900,1624,,0.25056,-1.102,0.94192
435,-1898,1620,,0.2523,-1.10084,0.9396
435,-1898,1620,,0.2523,-1.10084,0.9396
435,-1885,1617,,0.2523,-1.0933,0.93786
423,-1894,1637,,0.24534,-1.09852,0.94946
433,-1887,1617,,0.25114,-1.09446,0.93786
434,-1894,1615,,0.25172,-1.09852,0.9367
431,-1892,1619,,0.24998,-1.09736,0.93902
431,-1904,1621,,0.24998,-1.10432,0.94018
425,-1896,1618,,0.2465,-1.09968,0.93844
423,-1896,1631,,0.24534,-1.09968,0.94598
427,-1894,1626,,0.24766,-1.09852,0.94308
425,-1898,1626,,0.2465,-1.10084,0.94308
421,-1888,1614,,0.24418,-1.09504,0.93612
422,-1899,1626,,0.24476,-1.10142,0.94308
422,-1899,1617,,0.24476,-1.10142,0.93786
429,-1898,1617,,0.24882,-1.10084,0.93786
417,-1894,1626,,0.24186,-1.09852,0.94308
430,-1895,1619,,0.2494,-1.0991,0.93902
439,-1892,1621,,0.25462,-1.09736,0.94018
428,-1889,1620,,0.24824,-1.09562,0.9396
425,-1890,1619,,0.2465,-1.0962,0.93902
417,-1896,1611,,0.24186,-1.09968,0.93438
428,-1899,1614,,0.24824,-1.10142,0.93612
420,-1893,1625,,0.2436,-1.09794,0.9425
435,-1891,1629,,0.2523,-1.09678,0.94482
419,-1889,1629,,0.24302,-1.09562,0.94482
420,-1896,1609,,0.2436,-1.09968,0.93322
419,-1890,1633,,0.24302,-1.0962,0.94714
419,-1890,1633,,0.24302,-1.0962,0.94714
427,-1894,1624,,0.24766,-1.09852,0.94192
424,-1890,1622,,0.24592,-1.0962,0.94076
432,-1884,1619,,0.25056,-1.09272,0.93902
430,-1892,1614,,0.2494,-1.09736,0.93612
429,-1882,1610,,0.24882,-1.09156,0.9338
429,-1892,1610,,0.24882,-1.09736,0.9338
