1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
UserData_20,Frame ID£º0x01,FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_STA_Shock,Frame ID£º0x02,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ALT_BAR,FC_SenserTMP,FC_STA_BAR,FC_STA_MAG,Frame ID£º0x03,FC_ATT_ROL,FC_ATT_PIT
0,0,2074,-2,-109,603,-37,11,169,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,1,-97,601,-36,12,183,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,8,-95,602,-35,10,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,5,-94,601,-36,11,194,0,0,0,0,0,0,0,0,0,0,0
0,0,2069,6,-96,603,-35,11,188,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,1,-94,602,-35,11,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,12,-96,603,-35,13,205,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,3,-96,604,-36,12,189,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,5,-102,602,-35,12,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2081,5,-95,601,-36,12,198,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,7,-93,602,-35,12,198,0,0,0,0,0,0,0,0,0,0,0
0,0,2080,-4,-90,602,-35,11,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,-2,-99,603,-36,11,183,0,0,0,0,0,0,0,0,0,0,0
0,0,2079,7,-97,601,-34,11,197,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,7,-101,602,-35,11,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,7,-89,600,-37,11,198,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,10,-97,603,-34,10,200,0,0,0,0,0,0,0,0,0,0,0
0,0,2068,5,-104,602,-35,11,177,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,5,-98,601,-35,10,184,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,2,-104,602,-34,13,181,0,0,0,0,0,0,0,0,0,0,0
0,0,2081,1,-108,602,-36,12,182,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,5,-102,601,-36,11,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,0,-97,601,-36,12,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,1,-98,601,-34,11,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,4,-96,602,-35,12,188,0,0,0,0,0,0,0,0,0,0,0
0,0,2081,6,-106,602,-37,12,188,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,9,-115,602,-34,12,178,0,0,0,0,0,0,0,0,0,0,0
0,0,2079,-4,-100,603,-36,13,184,0,0,0,0,0,0,0,0,0,0,0
0,0,2067,-1,-108,601,-35,11,164,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,1,-99,603,-34,10,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,-1,-98,603,-35,11,182,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,1,-96,601,-34,12,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2080,2,-109,602,-35,12,182,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,8,-93,603,-34,12,199,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,6,-98,601,-34,13,194,0,0,0,0,0,0,0,0,0,0,0
0,0,2064,9,-104,603,-35,13,180,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,7,-91,601,-35,12,195,0,0,0,0,0,0,0,0,0,0,0
0,0,2086,6,-94,602,-35,11,206,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,5,-96,602,-35,10,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,-2,-102,602,-36,11,176,0,0,0,0,0,0,0,0,0,0,0
0,0,2079,0,-106,603,-35,13,184,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,12,-104,603,-35,11,189,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,12,-94,602,-35,12,200,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,5,-99,601,-34,13,194,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,8,-97,601,-36,11,192,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,3,-104,599,-36,12,174,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,1,-100,603,-36,10,180,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,5,-101,601,-36,11,185,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,6,-107,602,-35,14,185,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,3,-96,602,-35,12,194,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,0,-97,602,-35,12,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2081,-2,-99,601,-36,12,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,11,-106,602,-37,13,190,0,0,0,0,0,0,0,0,0,0,0
0,0,2079,9,-103,603,-37,11,192,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,-1,-106,602,-34,12,176,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,-2,-104,601,-34,12,175,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,9,-100,603,-36,12,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,12,-105,601,-37,13,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,3,-97,601,-35,11,185,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,14,-102,600,-36,10,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,8,-93,602,-35,11,199,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,10,-112,601,-36,12,181,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,3,-103,603,-35,10,185,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,11,-99,603,-35,11,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,3,-94,603,-35,12,194,0,0,0,0,0,0,0,0,0,0,0
0,0,2081,14,-94,603,-34,12,212,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,-3,-93,604,-36,11,184,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,5,-99,602,-35,12,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,5,-98,602,-34,12,192,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,2,-104,602,-36,12,183,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,0,-111,602,-35,10,170,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,4,-99,601,-36,13,183,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,6,-91,602,-35,12,197,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,2,-103,603,-36,12,181,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,13,-96,602,-35,10,196,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,3,-94,601,-36,10,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,3,-108,601,-36,13,175,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,0,-97,601,-35,13,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2063,0,-100,603,-35,11,172,0,0,0,0,0,0,0,0,0,0,0
0,0,2073,-1,-100,601,-35,11,178,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,0,-105,602,-34,11,180,0,0,0,0,0,0,0,0,0,0,0
0,0,2081,6,-97,601,-34,11,198,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,-3,-95,602,-35,10,182,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,1,-91,603,-34,12,195,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,1,-98,602,-36,10,185,0,0,0,0,0,0,0,0,0,0,0
0,0,2078,-1,-96,603,-35,11,189,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,9,-87,602,-35,11,207,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,6,-104,602,-35,11,187,0,0,0,0,0,0,0,0,0,0,0
0,0,2066,2,-91,602,-35,11,185,0,0,0,0,0,0,0,0,0,0,0
0,0,2082,1,-97,602,-34,11,195,0,0,0,0,0,0,0,0,0,0,0
0,0,2080,1,-89,602,-36,11,199,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,7,-98,602,-35,11,191,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,-1,-94,602,-34,12,184,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,1,-93,601,-35,14,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,6,-90,602,-35,11,201,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,-5,-97,602,-35,11,179,0,0,0,0,0,0,0,0,0,0,0
