-0.104338 ,-0.917829 ,0.326286
-0.101198 ,-0.929815 ,0.350037
-0.097597 ,-0.928364 ,0.311210
-0.094111 ,-0.929791 ,0.313494
-0.116484 ,-0.922967 ,0.338205
-0.109165 ,-0.919723 ,0.313802
-0.099917 ,-0.916078 ,0.321537
-0.095455 ,-0.930323 ,0.327718
-0.103977 ,-0.922280 ,0.318777
-0.093008 ,-0.917326 ,0.332178
-0.095617 ,-0.913518 ,0.324809
-0.115197 ,-0.912654 ,0.303699
-0.107800 ,-0.914598 ,0.345395
-0.103832 ,-0.927086 ,0.342325
-0.112189 ,-0.921146 ,0.320811
-0.106710 ,-0.920376 ,0.334855
-0.101965 ,-0.927570 ,0.336941
-0.112940 ,-0.915047 ,0.332866
-0.104565 ,-0.935349 ,0.349538
-0.108199 ,-0.919541 ,0.319908
-0.107613 ,-0.916661 ,0.331671
-0.117136 ,-0.922531 ,0.335519
-0.104905 ,-0.910705 ,0.329869
-0.100583 ,-0.921469 ,0.329794
-0.122984 ,-0.918175 ,0.330492
-0.100417 ,-0.933798 ,0.339821
-0.105908 ,-0.914392 ,0.320059
-0.110593 ,-0.937168 ,0.344357
-0.119289 ,-0.931550 ,0.321328
-0.116875 ,-0.920333 ,0.324704
-0.117044 ,-0.911404 ,0.328981
-0.104286 ,-0.912921 ,0.331470
-0.114410 ,-0.917572 ,0.331070
-0.120369 ,-0.932284 ,0.320610
-0.116283 ,-0.917139 ,0.316912
-0.093944 ,-0.915391 ,0.327911
-0.108314 ,-0.922845 ,0.320798
-0.116109 ,-0.924641 ,0.334427
-0.106747 ,-0.916706 ,0.323226
-0.111401 ,-0.916176 ,0.324830
-0.124948 ,-0.930931 ,0.319500
-0.115607 ,-0.913021 ,0.345490
-0.116761 ,-0.920767 ,0.337364
-0.121712 ,-0.921515 ,0.333655
-0.102648 ,-0.919025 ,0.309818
-0.112728 ,-0.916419 ,0.299189
-0.111846 ,-0.928338 ,0.329497
-0.118617 ,-0.933283 ,0.340539
-0.111514 ,-0.913290 ,0.335840
-0.111734 ,-0.922246 ,0.353032
-0.127975 ,-0.931629 ,0.347558
-0.117379 ,-0.913049 ,0.344759
-0.110125 ,-0.922215 ,0.343036
-0.115744 ,-0.924617 ,0.334036
-0.119507 ,-0.931992 ,0.312918
-0.120521 ,-0.918127 ,0.352286
-0.126033 ,-0.917926 ,0.341656
-0.114083 ,-0.927242 ,0.316855
-0.106018 ,-0.934446 ,0.332672
-0.113107 ,-0.940748 ,0.319627
-0.106080 ,-0.934217 ,0.336497
-0.107267 ,-0.911213 ,0.321503
-0.101039 ,-0.922993 ,0.352468
-0.107097 ,-0.915328 ,0.325098
-0.098645 ,-0.916667 ,0.329198
-0.109018 ,-0.915327 ,0.312873
-0.114768 ,-0.917583 ,0.331078
-0.116691 ,-0.923733 ,0.328657
-0.118357 ,-0.913983 ,0.318370
-0.113743 ,-0.916606 ,0.335237
-0.100454 ,-0.917451 ,0.329262
-0.115111 ,-0.932307 ,0.325873
-0.116846 ,-0.923029 ,0.318671
-0.116894 ,-0.941250 ,0.330832
-0.095585 ,-0.933354 ,0.310204
-0.113885 ,-0.928940 ,0.303117
-0.103889 ,-0.922806 ,0.313046
-0.110757 ,-0.924189 ,0.315529
-0.115910 ,-0.920151 ,0.330810
-0.115417 ,-0.922985 ,0.318641
-0.113858 ,-0.925411 ,0.327130
-0.098488 ,-0.930086 ,0.318188
-0.107026 ,-0.915156 ,0.341185
-0.096572 ,-0.921199 ,0.325491
-0.091941 ,-0.927958 ,0.314918
-0.105659 ,-0.919995 ,0.356280
-0.108767 ,-0.927157 ,0.319048
-0.099202 ,-0.926669 ,0.323826
-0.103914 ,-0.924184 ,0.331874
-0.110417 ,-0.926918 ,0.331717
