1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
UserData_20,Frame ID£º0x01,FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_STA_Shock,Frame ID£º0x02,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ALT_BAR,FC_SenserTMP,FC_STA_BAR,FC_STA_MAG,Frame ID£º0x03,FC_ATT_ROL,FC_ATT_PIT
0,0,-1985,205,214,-9,21,-39,115,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,200,207,-8,22,-43,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,206,204,-9,23,-42,101,0,0,0,0,0,0,0,0,0,0,0
0,0,-1981,211,202,-9,21,-43,109,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,212,201,-9,23,-43,106,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,217,205,-8,23,-43,116,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,206,196,-9,24,-43,96,0,0,0,0,0,0,0,0,0,0,0
0,0,-1996,207,204,-9,23,-43,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1991,206,199,-9,23,-43,93,0,0,0,0,0,0,0,0,0,0,0
0,0,-1990,204,200,-9,22,-43,92,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,212,203,-9,23,-42,107,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,215,198,-11,24,-43,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,213,190,-7,24,-44,97,0,0,0,0,0,0,0,0,0,0,0
0,0,-1981,220,183,-9,23,-44,100,0,0,0,0,0,0,0,0,0,0,0
0,0,-1987,213,199,-8,21,-42,104,0,0,0,0,0,0,0,0,0,0,0
0,0,-1996,206,199,-7,22,-43,89,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,206,196,-9,23,-42,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1989,205,196,-9,24,-43,92,0,0,0,0,0,0,0,0,0,0,0
0,0,-1995,212,203,-9,23,-44,98,0,0,0,0,0,0,0,0,0,0,0
0,0,-1997,202,196,-9,24,-42,82,0,0,0,0,0,0,0,0,0,0,0
0,0,-1988,209,194,-8,23,-44,94,0,0,0,0,0,0,0,0,0,0,0
0,0,-1986,212,201,-7,19,-44,103,0,0,0,0,0,0,0,0,0,0,0
