1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
0,0,13,-102,2018,-4,-17,5,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-99,2016,-6,-17,7,55,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-105,2016,-7,-18,5,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-102,2014,-8,-17,4,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-107,2013,-9,-18,5,35,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-106,2016,-11,-18,7,44,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-113,2016,-6,-19,9,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-108,2013,-8,-19,7,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-100,2014,-8,-21,5,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-116,2008,-9,-17,7,31,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-111,2014,-10,-19,4,32,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-111,2014,-10,-19,4,32,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-103,2025,-10,-19,6,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-110,2019,-9,-18,11,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-104,2020,-5,-17,7,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-104,2020,-5,-17,7,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-106,2017,-5,-19,9,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-105,2015,-6,-17,4,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-100,2016,-7,-18,8,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-111,2012,-6,-19,6,38,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-111,2012,-8,-16,7,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-101,2015,-7,-18,9,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,24,-102,2024,-6,-19,12,71,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-109,2018,-8,-17,7,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-105,2018,-3,-18,3,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-102,2021,-10,-16,7,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-108,2017,-11,-21,1,32,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-105,2007,-5,-19,10,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-100,2017,-7,-15,1,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-104,2017,-4,-20,8,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-101,2014,-7,-18,6,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-99,2014,-10,-18,7,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-105,2014,-8,-17,3,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-104,2018,-8,-17,8,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-105,2021,-9,-16,5,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-109,2016,-6,-18,7,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-109,2019,-9,-18,7,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-110,2015,-4,-22,7,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,24,-104,2019,-7,-17,10,63,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-102,2024,-9,-20,4,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-111,2013,-9,-18,8,38,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-105,2018,-4,-15,7,60,0,0,0,0,0,0,0,0,0,0,0,
0,0,23,-104,2017,-6,-21,5,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-104,2015,-7,-17,6,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-103,2020,-6,-19,10,53,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-101,2017,-6,-18,6,54,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-105,2019,-4,-17,6,54,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-99,2009,-9,-18,6,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-101,2013,-7,-18,8,53,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-107,2014,-10,-16,4,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,10,-106,2014,-9,-16,7,38,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-107,2021,-8,-18,5,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-111,2013,-6,-22,6,38,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-104,2015,-8,-19,6,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-103,2016,-6,-18,3,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-102,2025,-6,-18,4,57,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-111,2018,-3,-19,6,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-101,2017,-9,-18,7,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-102,2011,-6,-17,6,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-107,2018,-8,-20,3,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-104,2023,-6,-21,8,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-104,2016,-7,-18,5,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,8,-107,2017,-8,-15,7,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-104,2017,-8,-21,8,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-108,2016,-6,-19,3,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-97,2016,-5,-18,4,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-103,2019,-8,-18,5,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-101,2011,-8,-17,4,44,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-109,2009,-6,-17,6,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-107,2011,-10,-16,5,35,0,0,0,0,0,0,0,0,0,0,0,
0,0,24,-108,2018,-12,-19,4,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-94,2020,-6,-21,3,55,0,0,0,0,0,0,0,0,0,0,0,
0,0,11,-108,2018,-8,-18,6,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-104,2014,-9,-18,6,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-107,2016,-8,-19,4,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-103,2007,-9,-16,6,37,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-110,2011,-8,-19,5,36,0,0,0,0,0,0,0,0,0,0,0,
0,0,11,-101,2016,-7,-18,4,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-109,2022,-5,-18,8,57,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-105,2014,-7,-20,8,44,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-103,2021,-7,-15,6,62,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-104,2018,-9,-17,5,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,11,-100,2015,-9,-16,3,42,0,0,0,0,0,0,0,0,0,0,0,
0,0,11,-110,2018,-8,-20,5,34,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-103,2014,-7,-18,8,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-100,2019,-5,-21,5,54,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-105,2021,-4,-16,3,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-103,2017,-8,-17,3,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-101,2018,-4,-19,7,60,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-108,2018,-7,-18,8,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-108,2016,-9,-17,3,37,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-104,2016,-6,-16,5,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-103,2015,-7,-17,6,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,24,-109,2022,-9,-17,6,55,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-105,2019,-9,-18,7,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-98,2027,-6,-19,7,65,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-109,2019,-9,-19,9,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-111,2019,-9,-21,6,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-109,2015,-7,-20,4,34,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-103,2016,-8,-17,8,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-103,2013,-6,-21,5,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-108,2010,-8,-21,8,35,0,0,0,0,0,0,0,0,0,0,0,
0,0,10,-113,2015,-9,-15,3,29,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-106,2016,-8,-17,6,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-106,2008,-8,-18,7,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-103,2016,-6,-17,6,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-109,2022,-5,-20,5,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-110,2018,-7,-22,8,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-101,2021,-9,-15,6,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-100,2019,-6,-18,7,59,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-109,2015,-9,-18,3,34,0,0,0,0,0,0,0,0,0,0,0,
0,0,23,-102,2017,-8,-19,5,54,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-108,2022,-8,-19,5,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,11,-110,2015,-9,-17,5,33,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-109,2007,-5,-18,4,38,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-110,2014,-8,-17,9,44,0,0,0,0,0,0,0,0,0,0,0,
0,0,11,-107,2017,-8,-19,7,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-105,2018,-6,-20,7,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-110,2014,-10,-21,6,29,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-106,2018,-6,-20,9,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-106,2018,-6,-20,9,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-107,2018,-10,-18,6,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-99,2017,-5,-20,7,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-105,2014,-6,-20,7,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-105,2014,-6,-20,7,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-106,2020,-8,-17,5,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-102,2016,-8,-18,6,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-109,2011,-6,-18,4,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-109,2011,-8,-18,7,40,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-111,2015,-9,-15,6,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-103,2010,-7,-20,5,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-104,2016,-6,-18,4,42,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-100,2019,-7,-21,6,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-104,2020,-8,-17,8,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-98,2024,-7,-21,7,64,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-102,2010,-6,-18,7,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-101,2008,-6,-18,7,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-108,2019,-5,-20,5,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-102,2018,-5,-15,10,63,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-108,2013,-8,-18,6,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-103,2021,-8,-17,6,55,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-101,2014,-9,-15,8,55,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-101,2015,-7,-18,4,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-99,2017,-7,-17,7,57,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-107,2006,-5,-17,7,36,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-103,2020,-9,-18,6,54,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-104,2017,-5,-17,7,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-105,2007,-5,-18,4,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-107,2018,-7,-17,11,55,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-104,2019,-8,-17,10,54,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-98,2018,-7,-21,3,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-106,2007,-8,-20,5,38,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-107,2014,-7,-21,4,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,26,-107,2015,-8,-18,3,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-107,2020,-7,-19,6,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-104,2016,-7,-18,3,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-102,2016,-9,-20,6,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,11,-103,2013,-6,-18,1,36,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-94,2010,-9,-20,9,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,25,-104,2017,-7,-19,4,54,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-104,2022,-10,-16,6,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-107,2016,-6,-20,7,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-105,2018,-8,-17,7,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,11,-105,2015,-5,-17,9,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-106,2016,-7,-18,5,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-104,2016,-7,-19,8,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-109,2011,-8,-20,5,38,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-106,2018,-10,-20,4,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-101,2024,-5,-16,7,63,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-110,2014,-3,-15,4,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,23,-102,2018,-9,-18,6,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-107,2012,-7,-17,11,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-101,2021,-3,-18,12,62,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-102,2017,-9,-19,5,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-109,2010,-6,-15,6,36,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-107,2015,-6,-16,8,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-101,2016,-6,-18,8,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-102,2014,-10,-15,5,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-103,2022,-9,-17,5,53,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-109,2014,-4,-19,5,44,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-110,2017,-7,-16,7,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-105,2010,-6,-22,5,35,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-110,2015,-6,-20,8,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-102,2014,-5,-18,3,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-105,2022,-5,-18,5,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-100,2020,-7,-16,7,62,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-102,2020,-6,-19,3,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-106,2013,-8,-13,4,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-115,2010,-11,-17,6,23,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-107,2015,-4,-20,2,36,0,0,0,0,0,0,0,0,0,0,0,
0,0,25,-103,2014,-5,-18,9,60,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-103,2012,-6,-19,7,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-101,2018,-6,-18,1,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-108,2014,-5,-16,8,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-105,2018,-9,-18,3,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-101,2017,-5,-20,3,53,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-108,2013,-6,-19,1,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-108,2021,-8,-18,2,42,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-106,2023,-8,-19,4,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-103,2018,-10,-15,5,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-109,2017,-10,-17,7,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-105,2023,-10,-19,5,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-107,2019,-9,-19,5,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,9,-105,2014,-6,-18,7,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-105,2017,-7,-19,8,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-99,2020,-6,-19,4,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-106,2019,-4,-17,7,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-105,2018,-7,-17,4,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-110,2015,-4,-19,7,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-108,2019,-6,-17,3,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-100,2012,-10,-19,6,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-105,2023,-4,-18,5,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-109,2014,-7,-19,4,34,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-103,2016,-8,-19,8,53,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-107,2019,-10,-21,6,37,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-102,2013,-8,-19,7,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-104,2019,-5,-18,7,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-116,2016,-12,-17,6,32,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-110,2023,-6,-21,7,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-105,2013,-9,-20,6,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,15,-106,2017,-9,-16,9,48,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-107,2013,-9,-17,2,36,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,-103,2014,-7,-20,5,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-107,2012,-8,-19,9,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,10,-102,2016,-6,-18,5,43,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-107,2014,-7,-19,5,42,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-104,2014,-7,-19,5,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,23,-107,2018,-5,-17,6,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-105,2018,-9,-17,7,54,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-110,2011,-9,-19,4,33,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-102,2018,-7,-20,6,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-102,2018,-7,-20,6,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-102,2016,-6,-18,4,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,21,-108,2015,-7,-17,7,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-106,2020,-11,-17,4,50,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,-106,2020,-6,-19,7,56,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-104,2016,-9,-21,2,39,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-110,2018,-8,-17,5,44,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-105,2018,-10,-20,7,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-105,2018,-6,-17,7,52,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,-101,2025,-9,-15,5,60,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-102,2012,-8,-20,7,41,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,-105,2018,-6,-19,7,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,-107,2018,-9,-14,6,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,-110,2009,-3,-16,7,45,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-106,2015,-8,-17,6,47,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,-108,2020,-10,-19,9,49,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,-104,2016,-9,-17,7,44,0,0,0,0,0,0,0,0,0,0,0,
0,0,12,-103,2018,-9,-15,4,45,0,0,0,0,0,0,0,0,0,0,0,
